"","instnm","conference","r_squared"
"12438","Mississippi State","SEC",0.656109787363375
"12439","Mississippi State","SEC",0.0809671341521903
"12440","Mississippi State","SEC",0.0158482871604483
"12441","Mississippi State","SEC",0.308213649452186
"12442","Mississippi State","SEC",0.673559679437268
"12443","Mississippi State","SEC",0.983849168634884
"12444","Mississippi State","SEC",0.0690388253709457
"12445","Mississippi State","SEC",0.221785742631687
"12446","Mississippi State","SEC",0.236155969427679
"12447","Mississippi State","SEC",0.191604385300099
"12448","Mississippi State","SEC",0.0805709972290986
"12449","Mississippi State","SEC",0.108198753684341
"12450","Mississippi State","SEC",0.109787597310128
"12451","Mississippi State","SEC",0.240751054410763
"12452","Mississippi State","SEC",0.0874010202384525
"12453","Mississippi State","SEC",0.661401716355648
"12454","Mississippi State","SEC",0.218719216064528
"12455","Mississippi State","SEC",0.318213133680475
"12456","Mississippi State","SEC",0.0494734182998916
"12457","Mississippi State","SEC",0.0976051930954356
"12458","Mississippi State","SEC",0.354227960624253
"12459","Mississippi State","SEC",0.306404537361643
"12460","Mississippi State","SEC",0.305059821844907
"12461","Mississippi State","SEC",0.664019054514402
"12462","Mississippi State","SEC",0.327582704339378
"12463","Mississippi State","SEC",0.203140469094592
"12464","Mississippi State","SEC",0.806615044614471
"12465","Mississippi State","SEC",0.306023623264367
"12466","Mississippi State","SEC",0.617617720485035
"12467","Mississippi State","SEC",0.284361337425357
"12468","Mississippi State","SEC",0.358221245875617
"12469","Mississippi State","SEC",0.339423156774471
"12470","Mississippi State","SEC",0.0357389309322249
"12471","Mississippi State","SEC",0.463663806001317
"12472","Mississippi State","SEC",0.0927575084374828
"12473","Mississippi State","SEC",0.0612379638592483
"12474","Mississippi State","SEC",0.0988346039144108
"12475","Mississippi State","SEC",0.477688650683754
"12476","Mississippi State","SEC",0.498698939445267
"12477","Mississippi State","SEC",0.0129786652094265
"12478","Mississippi State","SEC",0.848840534509639
"12479","Mississippi State","SEC",0.000255278123540819
"12480","Mississippi State","SEC",0.0859244862624904
"12481","Mississippi State","SEC",0.293952475976912
"12482","Mississippi State","SEC",0.0832367734310482
"12483","Mississippi State","SEC",0.232180179365761
"12484","Mississippi State","SEC",0.408989668858351
"12485","Mississippi State","SEC",0.17267495371485
"12486","Mississippi State","SEC",0.495660102118839
"12487","Mississippi State","SEC",0.00479285708168028
"12488","Mississippi State","SEC",0.0822943514943297
"12489","Mississippi State","SEC",0.342591014656489
"12490","Mississippi State","SEC",0.0562366341392562
"12491","Mississippi State","SEC",0.486262421403984
"12492","Mississippi State","SEC",0.0630972956288493
"12493","Mississippi State","SEC",0.243945766063406
"12494","Mississippi State","SEC",0.0164768795555346
"12495","Mississippi State","SEC",0.113413468235664
"12496","Mississippi State","SEC",0.606927621377368
"12497","Mississippi State","SEC",0.276656757929987
"12498","Mississippi State","SEC",0.139811565283329
"12499","Mississippi State","SEC",0.128362196451186
"12500","Mississippi State","SEC",0.341515066286773
"12501","Mississippi State","SEC",0.490632706479998
"12502","Mississippi State","SEC",0.17027965256061
"12503","Mississippi State","SEC",0.312484825003151
"12504","Mississippi State","SEC",0.0766953756798194
"12505","Mississippi State","SEC",0.047620085502086
"12506","Mississippi State","SEC",0.0698327829800154
"12507","Mississippi State","SEC",0.281095866123245
"12508","Mississippi State","SEC",0.484614869023459
"12509","Mississippi State","SEC",0.00843007769090054
"12510","Mississippi State","SEC",0.780190634368889
"12511","Mississippi State","SEC",0.357405206138139
"12512","Mississippi State","SEC",0.1809985299371
"12513","Mississippi State","SEC",0.211025995636545
"12514","Mississippi State","SEC",0.266046919479156
"12515","Mississippi State","SEC",0.522668519248751
"12516","Mississippi State","SEC",0.249099615068763
"12517","Mississippi State","SEC",0.00360570068481818
"12518","Mississippi State","SEC",0.123102736378449
"12519","Mississippi State","SEC",0.0142042277960221
"12520","Mississippi State","SEC",5.3499583517722e-05
"12521","Mississippi State","SEC",0.00975193654858706
"12522","Mississippi State","SEC",0.369456274597991
"12523","Mississippi State","SEC",0.181013933992897
"12524","Mississippi State","SEC",0.0887355553348106
"12525","Mississippi State","SEC",0.0806543839543445
"12526","Mississippi State","SEC",0.38011803859361
"12527","Mississippi State","SEC",0.0278660238009731
"12528","Mississippi State","SEC",0.417670461302176
"12529","Mississippi State","SEC",0.46695873163105
"12530","Mississippi State","SEC",0.0939166600990767
"12531","Mississippi State","SEC",0.0451800269802701
"12532","Mississippi State","SEC",0.118684850816413
"12533","Mississippi State","SEC",0.439563860317416
"12534","Mississippi State","SEC",0.187771596539373
"12535","Mississippi State","SEC",0.072548163751137
"12536","Mississippi State","SEC",0.012701273836496
"12537","Mississippi State","SEC",0.755585734851895
"12538","Mississippi State","SEC",0.0484018840404483
"12539","Mississippi State","SEC",0.370815057844337
"12540","Mississippi State","SEC",0.220426780139991
"12541","Mississippi State","SEC",0.839677798574637
"12542","Mississippi State","SEC",0.444617338741057
"12543","Mississippi State","SEC",0.270900039903606
"12544","Mississippi State","SEC",0.0460837454904552
"12545","Mississippi State","SEC",0.38492515701343
"12546","Mississippi State","SEC",0.103073418822241
"12547","Mississippi State","SEC",0.398217180673341
"12548","Mississippi State","SEC",4.80125811142328e-06
"12549","Mississippi State","SEC",0.497205586198303
"12550","Mississippi State","SEC",0.297837158328346
"12551","Mississippi State","SEC",0.242039949966926
"12552","Mississippi State","SEC",0.0224202781980698
"12553","Mississippi State","SEC",0.293199443355448
"12554","Mississippi State","SEC",0.0974263232498761
"12555","Mississippi State","SEC",0.212092679634998
"12556","Mississippi State","SEC",0.138899255005882
"12557","Mississippi State","SEC",0.242322979589049
"12558","Mississippi State","SEC",0.311256072403645
"12559","Mississippi State","SEC",0.101638581247966
"12560","Mississippi State","SEC",0.01695433477497
"12561","Mississippi State","SEC",0.2225316609398
"12562","Mississippi State","SEC",0.478075620953017
"12563","Mississippi State","SEC",0.780643766613482
"12564","Mississippi State","SEC",0.0133802074417012
"12565","Mississippi State","SEC",0.025393276596583
"12566","Mississippi State","SEC",0.492204633686138
"12567","Mississippi State","SEC",0.0817098689876891
"12568","Mississippi State","SEC",0.0506591015471808
"12569","Mississippi State","SEC",0.0459429457627841
"12570","Mississippi State","SEC",0.791962778310919
"12571","Mississippi State","SEC",0.256432129199617
"12572","Mississippi State","SEC",0.0208824470032775
"12573","Mississippi State","SEC",0.0731424976848642
"12574","Mississippi State","SEC",0.0204535537626823
"12575","Mississippi State","SEC",0.503415905113455
"12576","Mississippi State","SEC",0.193797141103303
"12577","Mississippi State","SEC",0.00948733219083864
"12578","Mississippi State","SEC",0.52608138101613
"12579","Mississippi State","SEC",0.537059669845947
"12580","Mississippi State","SEC",0.320308181234541
"12581","Mississippi State","SEC",0.538685236878764
"12582","Mississippi State","SEC",0.0591117408302498
"12583","Mississippi State","SEC",0.150766193581879
"12584","Mississippi State","SEC",0.0170461032675972
"12585","Mississippi State","SEC",0.300760456097528
"12586","Mississippi State","SEC",0.312996135304762
"12587","Mississippi State","SEC",0.0787864471173306
"12588","Mississippi State","SEC",0.254103808436664
"12589","Mississippi State","SEC",0.179136938565029
"12590","Mississippi State","SEC",0.374742204751722
"12591","Mississippi State","SEC",0.18268692929785
"12592","Mississippi State","SEC",0.135343885409103
"12593","Mississippi State","SEC",0.309857814319798
"12594","Mississippi State","SEC",0.0711427722315723
"12595","Mississippi State","SEC",0.0197746394383022
"12596","Mississippi State","SEC",0.266268572096323
"12597","Mississippi State","SEC",0.0309567062038164
"12598","Mississippi State","SEC",0.310376571274259
"12599","Mississippi State","SEC",0.278396415692474
"12600","Mississippi State","SEC",0.117322318649417
"12601","Mississippi State","SEC",0.439990060339894
"12602","Mississippi State","SEC",0.542863877832419
"12603","Mississippi State","SEC",0.386641280797484
"12604","Mississippi State","SEC",0.0319285842737387
"12605","Mississippi State","SEC",0.000444821659029798
"12606","Mississippi State","SEC",0.236577913435966
"12607","Mississippi State","SEC",0.0872286005776177
"12608","Mississippi State","SEC",0.0172281483426044
"12609","Mississippi State","SEC",0.088808071544998
"12610","Mississippi State","SEC",0.287064228719949
"12611","Mississippi State","SEC",6.30217463828136e-05
"12612","Mississippi State","SEC",0.303976938935295
"12613","Mississippi State","SEC",0.288866476743136
"12614","Mississippi State","SEC",0.415093661338649
"12615","Mississippi State","SEC",0.40870995205974
"12616","Mississippi State","SEC",0.529000610674568
"12617","Mississippi State","SEC",0.120388959130572
"12618","Mississippi State","SEC",0.0835128869194231
"12619","Mississippi State","SEC",0.469509829270284
"12620","Mississippi State","SEC",0.41037999982213
"12621","Mississippi State","SEC",0.363601266113018
"12622","Mississippi State","SEC",0.00398816606206817
"12623","Mississippi State","SEC",0.0333538837118995
"12624","Mississippi State","SEC",0.106709675358249
"12625","Mississippi State","SEC",0.891068567157407
"12626","Mississippi State","SEC",0.484024320785297
"12627","Mississippi State","SEC",0.0379312038922495
"12628","Mississippi State","SEC",0.111738765536323
"12629","Mississippi State","SEC",0.473350207957744
"12630","Mississippi State","SEC",0.320509885312813
"12631","Mississippi State","SEC",0.387399180830124
"12632","Mississippi State","SEC",0.0125285127226328
"12633","Mississippi State","SEC",0.0344942975196501
"12634","Mississippi State","SEC",0.0881591269175859
"12635","Mississippi State","SEC",0.273065213833331
"12636","Mississippi State","SEC",0.224500444579626
"12637","Mississippi State","SEC",0.528521816895355
"12638","Mississippi State","SEC",0.0252974688997553
"12639","Mississippi State","SEC",0.0849524476760301
"12640","Mississippi State","SEC",0.444837940259354
"12641","Mississippi State","SEC",0.0754913667809926
"12642","Mississippi State","SEC",0.599506938923271
"12643","Mississippi State","SEC",0.0504465755895529
"12644","Mississippi State","SEC",0.110979267129508
"12645","Mississippi State","SEC",0.56388386064511
"12646","Mississippi State","SEC",0.532720936702554
"12647","Mississippi State","SEC",0.381706914034438
"12648","Mississippi State","SEC",0.274769507554646
"12649","Mississippi State","SEC",0.575610598554242
"12650","Mississippi State","SEC",0.36021221098892
"12651","Mississippi State","SEC",0.406450137822052
"12652","Mississippi State","SEC",0.0337406449760983
"12653","Mississippi State","SEC",0.494578330029244
"12654","Mississippi State","SEC",0.373766106137053
"12655","Mississippi State","SEC",0.521394391785724
"12656","Mississippi State","SEC",0.27906953840707
"12657","Mississippi State","SEC",0.076652610046413
"12658","Mississippi State","SEC",0.266679860055165
"12659","Mississippi State","SEC",0.337921408589897
"12660","Mississippi State","SEC",0.223506573956629
"12661","Mississippi State","SEC",0.000143681075770821
"12662","Mississippi State","SEC",0.0130831268321903
"12663","Mississippi State","SEC",0.0796673071856365
"12664","Mississippi State","SEC",0.511723153222606
"12665","Mississippi State","SEC",0.585888923351565
"12666","Mississippi State","SEC",0.130482254249852
"12667","Mississippi State","SEC",0.0197938852561902
"12668","Mississippi State","SEC",0.698958425950347
"12669","Mississippi State","SEC",0.253591646471044
"12670","Mississippi State","SEC",0.00976960789665828
"12671","Mississippi State","SEC",0.524793550479595
"12672","Mississippi State","SEC",0.0405991254424355
"12673","Mississippi State","SEC",0.297938539431528
"12674","Mississippi State","SEC",0.271274454342224
"12675","Mississippi State","SEC",0.103198876452289
"12676","Mississippi State","SEC",0.00120309750671799
"12677","Mississippi State","SEC",0.267521491372502
"12678","Mississippi State","SEC",0.471366726983505
"12679","Mississippi State","SEC",0.0192877697431302
"12680","Mississippi State","SEC",0.29374292874663
"12681","Mississippi State","SEC",0.574641198611483
"12682","Mississippi State","SEC",0.0725242025731622
"12683","Mississippi State","SEC",0.396585056648538
"12684","Mississippi State","SEC",0.201410185114689
"12685","Mississippi State","SEC",0.253826500515201
"12686","Mississippi State","SEC",0.440256956876849
"12687","Mississippi State","SEC",0.0783062284942786
"12688","Mississippi State","SEC",0.460921764797942
"12689","Mississippi State","SEC",0.0367309952627833
"12690","Mississippi State","SEC",0.0588283608599373
"12691","Mississippi State","SEC",0.866233758490314
"12692","Mississippi State","SEC",0.0177874160940039
"12693","Mississippi State","SEC",0.236489786784147
"12694","Mississippi State","SEC",0.027278093303693
"12695","Mississippi State","SEC",0.292515036156067
"12696","Mississippi State","SEC",0.0200024971082551
"12697","Mississippi State","SEC",0.626820856251423
"12698","Mississippi State","SEC",0.334747959300648
"12699","Mississippi State","SEC",0.327901577462774
